frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_GROIN_x,LEFT_GROIN_y,LEFT_GROIN_z,RIGHT_GROIN_x,RIGHT_GROIN_y,RIGHT_GROIN_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_BIG_TOE_x,LEFT_BIG_TOE_y,LEFT_BIG_TOE_z,LEFT_LITTLE_TOE_x,LEFT_LITTLE_TOE_y,LEFT_LITTLE_TOE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_BIG_TOE_x,RIGHT_BIG_TOE_y,RIGHT_BIG_TOE_z,RIGHT_LITTLE_TOE_x,RIGHT_LITTLE_TOE_y,RIGHT_LITTLE_TOE_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z
182,6.8252716,-0.19337255,1.4974309,6.7962575,-0.22112395,1.4922696,6.7936344,-0.22094627,1.4933205,6.517561,-0.24177542,1.4226748,6.6859345,-0.21987532,1.4613913,6.344593,-0.14986257,1.3566881,6.8405733,-0.08234987,1.4818298,6.201613,-0.052951008,1.314288,6.972123,0.074086405,1.4796606,6.330184,0.03758991,1.3040687,7.1678066,0.19024137,1.5109091,6.376967,0.14760402,1.2197331,6.5670586,0.16584094,1.2530229,6.8388643,0.34934467,1.2097049,6.5072618,0.37356108,1.0687373,6.8014402,0.5350627,0.91545844,5.88518,0.2396068,0.9736154,7.0603676,0.53305274,0.9873272,7.003291,0.5291015,0.9639112,6.751993,0.5633668,0.85546744,5.656176,0.3152281,0.8662255,5.657131,0.2863028,0.8719005,5.8228602,0.20467642,0.990176
183,6.877008,-0.17656697,1.5103962,6.8442736,-0.20884736,1.5038841,6.8395443,-0.20681685,1.5052172,6.5614657,-0.23257764,1.4324518,6.736244,-0.21032757,1.4756342,6.383864,-0.14017776,1.3643034,6.8892493,-0.07283207,1.4973955,6.261697,-0.029113056,1.320417,7.021706,0.08642833,1.4979243,6.3696136,0.018158011,1.3149687,7.203947,0.2003378,1.519996,6.4303637,0.15511629,1.2313436,6.61286,0.17528838,1.2648479,6.868919,0.3549191,1.211885,6.561496,0.3798835,1.0755218,6.7998943,0.5320489,0.9092809,5.9486637,0.23868547,0.99408215,7.058075,0.5374594,0.97131443,6.994344,0.5326215,0.9482047,6.7410245,0.55734515,0.84861857,5.7066674,0.307921,0.882026,5.7079463,0.27014118,0.891426,5.901159,0.20862235,1.012457
184,6.9241586,-0.1682637,1.5231941,6.8919125,-0.19880222,1.5158403,6.8867784,-0.19820885,1.5182767,6.60453,-0.22758864,1.4423797,6.7804527,-0.2005212,1.4881966,6.426369,-0.13620356,1.3739986,6.934421,-0.06481276,1.5124319,6.3047214,-0.020856703,1.3261799,7.0570874,0.09622889,1.5105898,6.426477,0.02242989,1.3237842,7.244396,0.2147465,1.5305729,6.479516,0.1634281,1.2418141,6.663172,0.18129352,1.2798291,6.901683,0.35472348,1.2240458,6.6208673,0.3833704,1.0892545,6.8067765,0.5332736,0.9035996,6.024306,0.23932931,1.0134358,7.0649457,0.5518651,0.9543289,7.0115094,0.54401004,0.93642753,6.735681,0.5561878,0.8384201,5.783112,0.30786258,0.907157,5.792193,0.2757157,0.9140615,5.9722786,0.20947866,1.0305805
185,6.9706497,-0.16041444,1.5363079,6.9420495,-0.19032143,1.5290087,6.9392734,-0.18711019,1.5329797,6.6505365,-0.22255991,1.4536452,6.829733,-0.19024873,1.5025021,6.4765787,-0.12779535,1.3850642,6.9857616,-0.05386196,1.5296878,6.3595934,-0.009253518,1.3335973,7.0961313,0.10378454,1.5264819,6.4792476,0.009554846,1.3371171,7.279012,0.22480407,1.5398705,6.52543,0.1697062,1.2522061,6.703946,0.18769924,1.2906601,6.9357734,0.3602827,1.2315348,6.6854568,0.3886481,1.1009477,6.806887,0.5327475,0.89541745,6.101194,0.2441074,1.0354344,7.069963,0.5574971,0.94055754,7.0128493,0.5470702,0.9244891,6.731147,0.55523556,0.82842076,5.8524957,0.30380288,0.92699873,5.8630834,0.27305713,0.9335122,6.050446,0.21454403,1.0530576
186,7.0217576,-0.14975162,1.5506681,6.9919147,-0.1802243,1.5419954,6.9844913,-0.17912048,1.5461656,6.705851,-0.2124697,1.4667455,6.874413,-0.18247777,1.5157961,6.509159,-0.12178927,1.39187,7.0250382,-0.04652816,1.5437838,6.424202,0.0050444673,1.3427275,7.1418934,0.11099924,1.5455884,6.5466294,0.11757656,1.3163927,7.313326,0.23449498,1.548842,6.573596,0.17850354,1.2613802,6.757227,0.19971941,1.3037933,6.9739203,0.36344746,1.239264,6.748208,0.38783264,1.1213081,6.8178406,0.5296293,0.8980326,6.1713696,0.24934006,1.0524063,7.07177,0.55773884,0.93498856,7.007752,0.54909396,0.9160421,6.7319374,0.5502962,0.82826513,5.9275374,0.304406,0.9459326,5.927297,0.26872578,0.9554681,6.1287594,0.22220916,1.0712548
187,7.1212993,-0.12951925,1.5778196,7.0872016,-0.15893951,1.5668061,7.08553,-0.15632145,1.5742192,6.807703,-0.19346645,1.4910669,6.9742327,-0.16145058,1.5452127,6.6060147,-0.10238379,1.4129292,7.1159115,-0.028723085,1.575252,6.5394835,0.028150689,1.3622842,7.2328935,0.1303005,1.5794457,6.612966,0.17154115,1.3126342,7.3848844,0.24945393,1.571224,6.656958,0.18189156,1.2833455,6.8599358,0.20719874,1.3372815,7.04751,0.3697619,1.2556474,6.8924203,0.3976839,1.16034,6.824324,0.53109044,0.8918271,6.323538,0.2609923,1.0986608,7.0462317,0.5581332,0.90953285,6.9841614,0.5462973,0.89694315,6.7288365,0.54896307,0.8214119,6.067099,0.31376722,0.97659355,6.0746684,0.2764587,0.995611,6.2788525,0.2291516,1.1193731
188,7.17243,-0.11724015,1.5928653,7.141261,-0.14669882,1.5814717,7.13477,-0.14618634,1.5888768,6.8696775,-0.18262735,1.5062013,7.0197206,-0.15024954,1.5588968,6.649833,-0.09353789,1.422358,7.165142,-0.016376005,1.5926044,6.6161404,0.043627176,1.3753995,7.289687,0.1416368,1.603587,7.0289135,0.16954069,1.4131507,7.430196,0.26051778,1.5877153,6.683544,0.18623993,1.286988,6.8971195,0.21152021,1.3469864,7.0671453,0.39771143,1.2434032,6.9551425,0.40034285,1.1758459,6.8203464,0.5298592,0.8845556,6.4064455,0.26891962,1.1209611,7.0441194,0.55698144,0.90341,6.9826837,0.5417388,0.8924877,6.719483,0.54640955,0.81320155,6.132746,0.31914732,0.9808979,6.1556087,0.285904,1.0091817,6.3566628,0.23873988,1.1390227
189,7.222707,-0.10363729,1.6076409,7.190405,-0.13342014,1.594674,7.189956,-0.13121252,1.6052871,6.926155,-0.17105384,1.5201737,7.0732064,-0.13931714,1.5757533,6.7077804,-0.08282539,1.4356529,7.20502,-0.01078551,1.6077701,6.6652923,0.055501312,1.382296,7.310938,0.14140555,1.6155422,7.087939,0.17356248,1.4263952,7.461429,0.26441887,1.598998,6.7226915,0.18641078,1.2972915,6.9357862,0.20914744,1.3615453,7.0879264,0.400442,1.2401983,7.0179114,0.3993289,1.1936315,6.8088074,0.5279542,0.8717824,6.4880233,0.2742721,1.137036,7.0237026,0.5549603,0.88562524,6.969415,0.54229546,0.876771,6.7107215,0.5448582,0.8022175,6.2024903,0.32171807,0.9911443,6.217263,0.2852081,0.9996679,6.4528594,0.24659374,1.1696796
190,7.261727,-0.1047268,1.6206938,7.2289033,-0.13443767,1.6069801,7.225862,-0.13067302,1.617255,6.959526,-0.166552,1.5290363,7.1286807,-0.12793818,1.5932921,6.755028,-0.0740502,1.4466753,7.2676125,-0.00016697396,1.631406,6.7163815,0.07364213,1.3888193,7.3396544,0.13825509,1.6300461,7.1469884,0.18260555,1.4384243,7.489714,0.26570094,1.6092759,6.754336,0.19115931,1.3035823,6.97894,0.21452421,1.3751702,7.1291466,0.3995976,1.2526393,7.0955496,0.40223762,1.2205883,6.7997527,0.52805585,0.8624025,6.548253,0.2740483,1.1491356,7.0075197,0.55304956,0.8705016,6.9629145,0.54334605,0.86608624,6.710744,0.5459881,0.7981379,6.2701826,0.31930065,0.98178875,6.2850633,0.2926502,0.9932915,6.5118604,0.24784602,1.1766896
191,7.3680577,-0.079364195,1.6515633,7.333365,-0.10968493,1.6356049,7.332861,-0.10449118,1.6490686,7.031991,-0.14331026,1.5467201,7.2261744,-0.10557676,1.6234504,6.861438,-0.04813298,1.4708835,7.3656125,0.022401938,1.6656961,6.811145,0.099688955,1.4024152,7.448559,0.16304561,1.6731558,6.878111,0.19427657,1.3620743,7.578931,0.30671367,1.6334037,6.8730216,0.22348826,1.3270465,7.1239505,0.25620267,1.4130809,7.2694983,0.4084972,1.2895608,7.2463465,0.419992,1.2617621,6.796153,0.5192447,0.8618852,6.6271653,0.27455553,1.1584923,6.9874606,0.54129714,0.8603868,6.9439936,0.53316396,0.8587744,6.7009387,0.5367823,0.8002296,6.390197,0.32723626,1.0029054,6.4052377,0.30998343,1.0096081,6.6158643,0.23787971,1.1918955
192,7.4248133,-0.072193414,1.6700269,7.3809776,-0.10273745,1.6503109,7.3768787,-0.09774901,1.6639222,7.0331297,-0.14133261,1.5472409,7.275362,-0.09569038,1.640091,6.927064,-0.039498653,1.4878776,7.3876195,0.024603793,1.6763971,6.8574986,0.101882696,1.4125023,7.4609866,0.15018173,1.6843855,6.8794284,0.17722201,1.367863,7.5797963,0.28256118,1.645536,6.89774,0.22600506,1.3328434,7.155632,0.2636357,1.4219844,7.3377943,0.41142687,1.3103426,7.288342,0.41361263,1.2804278,6.783104,0.5152615,0.8536075,6.95685,0.3140689,1.2481192,6.9708414,0.5389671,0.8448587,6.9310656,0.534257,0.84738994,6.671469,0.5341689,0.78301954,6.9549217,0.31360137,1.0769353,6.2858176,0.30440533,0.8529883,6.873438,0.26000288,1.2685841
193,7.4721727,-0.05345578,1.6850796,7.423814,-0.08329354,1.6624962,7.4385066,-0.07595453,1.6834635,7.0813937,-0.13101833,1.5602475,7.330995,-0.08291722,1.6587038,6.9901366,-0.02585623,1.5034409,7.421693,0.038414605,1.6899068,6.8911448,0.110164076,1.4172269,7.520455,0.17080551,1.7046832,6.9094963,0.20088486,1.3655683,7.6239696,0.30085668,1.659717,6.9473343,0.23525484,1.3454263,7.210189,0.2701167,1.4425635,7.14263,0.39386803,1.2417321,7.2509236,0.3954856,1.2758611,6.7652626,0.5109977,0.8456177,7.069664,0.5934035,1.0848272,6.9489913,0.5413805,0.82355464,6.9219236,0.53509307,0.8355243,6.6538,0.5315629,0.7751309,6.9845743,0.32941958,1.0766062,6.941076,0.31803626,1.06851,7.052291,0.6289246,1.0879022
194,7.4545417,-0.06259382,1.6827834,7.374953,-0.10343094,1.652624,7.4359303,-0.0864205,1.6857829,7.106088,-0.12806284,1.5676987,7.3804665,-0.07643581,1.6757994,7.051776,-0.03112054,1.5218711,7.436655,0.033524744,1.699414,6.9223466,0.09134654,1.4293141,7.5396466,0.17178436,1.7146175,6.9342813,0.20235123,1.371079,7.6110415,0.3129017,1.6496873,6.9656115,0.20784226,1.3623828,7.235193,0.2560004,1.4595745,7.1706777,0.39139032,1.2539947,7.2543006,0.38538623,1.2783334,6.7573867,0.50483245,0.8449352,7.042521,0.57998693,1.077011,6.929037,0.5390093,0.8084396,6.917602,0.53483295,0.8258774,6.6587048,0.52590716,0.77901614,6.4955626,0.334122,0.9173186,6.665106,0.34238333,1.0659667,6.8336415,0.2518396,1.2329841
195,7.460148,-0.07552387,1.6884258,7.255999,-0.13025343,1.6220589,7.433575,-0.09772423,1.6877754,7.1408973,-0.12719424,1.5782049,7.402994,-0.080639236,1.6861637,7.12397,-0.032287564,1.5434557,7.459419,0.028199835,1.7118456,6.9758906,0.086745955,1.442854,7.54998,0.17407121,1.7207657,6.9672046,0.19083992,1.3855776,7.6254907,0.33577588,1.6497041,7.0222306,0.2054566,1.3818951,7.297101,0.24860254,1.4910434,7.197735,0.38701236,1.2580783,7.256878,0.38065854,1.2774264,6.756606,0.49991727,0.8450097,6.887173,0.25659,1.2298694,6.920918,0.53951895,0.8001531,6.902319,0.5370104,0.8149869,6.66769,0.5216603,0.7829504,6.7462,0.36329344,1.088774,6.5749364,0.31703135,0.9314513,6.827136,0.22932695,1.237239
196,7.4602275,-0.08335771,1.6914512,7.1508183,-0.15875107,1.5955024,7.4262433,-0.10474418,1.688767,7.1884985,-0.12535223,1.5924618,7.4065795,-0.08409701,1.6898502,7.2198877,-0.03466423,1.5733795,7.495881,0.032089148,1.7282974,7.0295815,0.06129206,1.4650985,7.569506,0.1930445,1.7259002,7.0567994,0.21694413,1.4036571,7.6418486,0.35780847,1.6515803,7.0475254,0.17339621,1.404819,7.31661,0.2273011,1.511254,7.215371,0.38298994,1.2637292,7.201232,0.3833429,1.251179,6.767466,0.50072086,0.8460083,7.043376,0.56378764,1.0732762,6.9204855,0.539272,0.8011627,6.905498,0.53653646,0.81661063,6.670223,0.521674,0.78069055,6.9805827,0.5477814,0.86290836,6.91248,0.5437295,0.8328642,6.980475,0.5924236,1.037297
197,7.4639845,-0.078369215,1.6943669,7.201313,-0.1408706,1.6099132,7.4369617,-0.09511486,1.6935153,7.2325416,-0.1174589,1.6053091,7.4003296,-0.08480208,1.6899815,7.2566285,-0.02515025,1.5834342,7.4866037,0.040718924,1.7251203,7.103198,0.07527053,1.4816113,7.523197,0.20680492,1.7028502,7.1250215,0.22590853,1.422961,7.570446,0.35789165,1.6207591,7.0772357,0.16896462,1.4157722,7.3346224,0.22787558,1.5181198,7.1988044,0.37716618,1.2545307,7.2172155,0.3797284,1.2566253,6.778625,0.49815318,0.85248804,7.0494084,0.5616498,1.0740614,6.925677,0.5336321,0.8035969,6.899295,0.5326649,0.8150904,6.688619,0.5196721,0.78921556,6.9881673,0.544867,0.8681626,6.916641,0.54174435,0.8343317,6.9825916,0.5836655,1.0395253
198,7.4587803,-0.07899214,1.6953026,7.2641506,-0.13249272,1.6294645,7.428935,-0.09416261,1.6926856,7.274705,-0.10891683,1.6175549,7.429441,-0.069266796,1.7007211,7.330559,-0.014784508,1.6050689,7.513639,0.06275865,1.734956,7.1849403,0.071955495,1.5061765,7.5040426,0.19832954,1.6996224,7.165289,0.23642527,1.4341267,7.570774,0.3523035,1.6265393,7.135973,0.17080665,1.4354204,7.356295,0.23172899,1.5270002,7.218075,0.38117325,1.2572967,7.229747,0.3777122,1.2596078,6.786242,0.50104326,0.8501392,7.045148,0.5603197,1.0729896,6.9107275,0.5347617,0.79990774,6.88924,0.53537154,0.81107813,6.6815414,0.5212481,0.782185,6.9865413,0.54978985,0.8678282,6.910271,0.54510456,0.8292133,6.9730287,0.5850263,1.0365375
199,7.461527,-0.06873857,1.6978552,7.3510175,-0.11069566,1.6557151,7.4333673,-0.087265074,1.6960583,7.275522,-0.107125275,1.6190485,7.4036584,-0.07046588,1.6947474,7.3588877,-0.0022920775,1.6128105,7.5080276,0.06701077,1.7346358,7.234569,0.09734806,1.512935,7.509366,0.21235335,1.7004701,7.2251596,0.25131193,1.4505805,7.540313,0.3698253,1.6075615,7.1804748,0.20121022,1.4380664,7.3466086,0.24857332,1.5164468,7.2526875,0.39547583,1.2602253,7.244205,0.38931173,1.2537849,6.787827,0.50014925,0.8524198,7.0443525,0.56134135,1.073798,6.9251466,0.53585535,0.802321,6.9144964,0.5341021,0.8211974,6.6775694,0.51555514,0.7862069,6.9851003,0.55656624,0.8590564,6.8999667,0.5462466,0.8233558,7.012677,0.5997071,1.067663
200,7.464513,-0.04355972,1.6988833,7.331062,-0.08450609,1.6495556,7.47573,-0.04831274,1.7099024,7.321825,-0.08774843,1.6325686,7.4500985,-0.05374815,1.7116482,7.386136,0.013534647,1.6191951,7.5382447,0.08764115,1.7468697,7.2698965,0.11533172,1.518666,7.6053843,0.27309126,1.7304434,7.296177,0.2960846,1.4600035,7.559167,0.41560644,1.6007127,7.3081617,0.24206717,1.4685104,7.398995,0.2900824,1.5228926,7.251061,0.40506318,1.2557633,7.209412,0.4009333,1.2297087,6.784447,0.49943793,0.84893996,7.056653,0.57010335,1.0802948,6.9293303,0.5301512,0.8097409,6.9202967,0.52506274,0.8307636,6.6675463,0.514304,0.77888936,7.2588906,0.6251334,1.0711232,7.2493176,0.64496946,1.1014062,7.0160923,0.59939915,1.0675955
201,7.4470677,-0.018626707,1.6936129,7.345871,-0.06865215,1.65491,7.441368,-0.040280428,1.7006694,7.339373,-0.07760173,1.6381062,7.4212465,-0.04447625,1.7033747,7.3879066,0.023287198,1.6201085,7.48198,0.08388574,1.7261251,7.322936,0.122622766,1.5338858,7.55839,0.26659605,1.7144593,7.3906984,0.28607342,1.5024999,7.5586457,0.4089121,1.6075108,7.3050675,0.20212351,1.4865988,7.4002166,0.2436565,1.547788,7.2618017,0.39703703,1.2634794,7.2482257,0.39043754,1.2519475,6.795727,0.49031425,0.8638583,7.064976,0.55879223,1.0882775,6.9289646,0.5282859,0.80965775,6.9179983,0.5259795,0.83020586,6.6800065,0.5077282,0.79499966,7.001356,0.5459802,0.8731651,7.245588,0.6312353,1.1072483,7.0101757,0.58680296,1.0697279
202,7.434146,0.0024144792,1.6898215,7.3553615,-0.035646442,1.65791,7.4512973,0.0004367717,1.7039775,7.3861265,-0.03551978,1.6490123,7.458969,0.0031791632,1.7148526,7.4319115,0.074912295,1.6244785,7.5478125,0.14009966,1.746715,7.340113,0.12539497,1.5396478,7.575016,0.30635986,1.7128345,7.4403806,0.32157922,1.5144234,7.6169386,0.47852907,1.6087023,7.3441706,0.22607546,1.4915107,7.432459,0.26393718,1.5541736,7.3157663,0.40839535,1.2852948,7.2971325,0.39586395,1.2685188,6.8047814,0.4828523,0.873684,7.0898247,0.5604145,1.1058619,6.9202623,0.52778405,0.80643684,6.9063153,0.528394,0.82280153,6.684816,0.5053386,0.80080944,7.274734,0.62322634,1.0804933,7.2444706,0.62908685,1.1037784,7.001343,0.5868503,1.0654689
203,8.430596,0.23515558,2.0035164,7.40821,0.03233713,1.6708698,7.482251,0.053012554,1.7133368,7.428995,0.04104307,1.6563532,7.501239,0.06108344,1.7277311,7.492449,0.10203853,1.6404855,7.582458,0.15790406,1.7614669,7.3408866,0.043045223,1.5683228,7.487195,0.1286328,1.7281795,7.3807964,0.16545469,1.5612447,7.6315103,0.4707922,1.6237662,7.3529515,0.16186349,1.5244586,7.467612,0.22727688,1.5888453,7.3201313,0.39350697,1.2873404,7.2947044,0.38131198,1.2788799,6.8041673,0.48327157,0.87466204,7.0794144,0.5518273,1.102682,6.917992,0.5328965,0.7994251,6.902002,0.5327616,0.81713337,6.6838393,0.5059844,0.80337375,6.986956,0.5476311,0.8597022,7.2227683,0.6191262,1.0849363,6.975402,0.5672353,1.0498831
